2019;;8384125918641192715;;Buick;;4301587299894003160;;Cascada;;8475695503982163386
2019;;8384125918641192715;;Buick;;4301587299894003160;;Enclave;;7981541181463120214
2019;;8384125918641192715;;Buick;;4301587299894003160;;Envision;;569843996370530652
2019;;8384125918641192715;;Cadillac;;5429360895144846851;;Escalade;;1438269165702288148
2019;;8384125918641192715;;Cadillac;;5429360895144846851;;Escalade ESV;;2023933655220847350
2019;;8384125918641192715;;Cadillac;;5429360895144846851;;XT5;;273041617364071887
2019;;8384125918641192715;;Chevrolet;;7612216853330999058;;Camaro;;138204945804385013
2019;;8384125918641192715;;Chevrolet;;7612216853330999058;;Colorado;;4901784239244937361
2019;;8384125918641192715;;Chevrolet;;7612216853330999058;;Corvette;;3473140206064011716
2019;;8384125918641192715;;Chevrolet;;7612216853330999058;;Equinox;;1093493069659475465
2019;;8384125918641192715;;Chevrolet;;7612216853330999058;;Silverado 1500;;86728849317530490
2019;;8384125918641192715;;Chevrolet;;7612216853330999058;;Silverado 2500 HD;;6545441064819404302
2019;;8384125918641192715;;Chevrolet;;7612216853330999058;;Silverado 3500 HD;;8605232355063360336
2019;;8384125918641192715;;Chevrolet;;7612216853330999058;;Suburban;;8028275060529848564
2019;;8384125918641192715;;Chevrolet;;7612216853330999058;;Tahoe;;6872838320335992140
2019;;8384125918641192715;;Chevrolet;;7612216853330999058;;Traverse;;8573569615826307038
2019;;8384125918641192715;;Ford;;1703038792371269613;;EcoSport;;1775022564770009957
2019;;8384125918641192715;;Ford;;1703038792371269613;;Expedition;;6886202581734006218
2019;;8384125918641192715;;Ford;;1703038792371269613;;Explorer;;7910021383205298575
2019;;8384125918641192715;;Ford;;1703038792371269613;;Mustang;;8025334215677541947
2019;;8384125918641192715;;Ford;;1703038792371269613;;Ranger;;3371924726670058982
2019;;8384125918641192715;;Ford;;1703038792371269613;;Transit Connect;;9061293131134389988
2019;;8384125918641192715;;GMC;;6482960457490497747;;Acadia;;2375476084513059177
2019;;8384125918641192715;;GMC;;6482960457490497747;;Canyon;;5703283270527073278
2019;;8384125918641192715;;GMC;;6482960457490497747;;Sierra 2500 HD;;4041641344745402016
2019;;8384125918641192715;;GMC;;6482960457490497747;;Sierra 3500 HD;;2075183739584314172
2019;;8384125918641192715;;GMC;;6482960457490497747;;Terrain;;7584491196836614189
2019;;8384125918641192715;;GMC;;6482960457490497747;;Yukon;;2862973175600021256
2019;;8384125918641192715;;GMC;;6482960457490497747;;Yukon XL;;7448766365974259444
2019;;8384125918641192715;;Jeep;;7805425919057572299;;Cherokee;;4207827596683555507
2019;;8384125918641192715;;Kia;;149366696119200317;;Sorento;;3736280198548854992
2019;;8384125918641192715;;Ram;;8709650671161363421;;1500;;5811294133370452772
2019;;8384125918641192715;;Volvo;;9219800653983640984;;XC40;;7610259435788088149
2018;;4224962658315777166;;Acura;;6080761866979431617;;ILX;;839486922044889649
2018;;4224962658315777166;;Acura;;6080761866979431617;;MDX;;4113962147774673852
2018;;4224962658315777166;;Acura;;6080761866979431617;;NSX;;6671586353822324927
2018;;4224962658315777166;;Acura;;6080761866979431617;;RDX;;350845222030941222
2018;;4224962658315777166;;Acura;;6080761866979431617;;RLX;;3426833926114484000
2018;;4224962658315777166;;Acura;;6080761866979431617;;TLX;;208893407809892449
2018;;4224962658315777166;;Alfa Romeo;;6167095164470209330;;4C;;1590397035959733759
2018;;4224962658315777166;;Alfa Romeo;;6167095164470209330;;Giulia;;5971134168040766200
2018;;4224962658315777166;;Alfa Romeo;;6167095164470209330;;Stelvio;;6314866376597461028
2018;;4224962658315777166;;Aston Martin;;5514184221518428331;;DB11;;3825906256672875319
2018;;4224962658315777166;;Aston Martin;;5514184221518428331;;Rapide;;2141792863235776896
2018;;4224962658315777166;;Aston Martin;;5514184221518428331;;Vanquish;;1179150266665009990
2018;;4224962658315777166;;Aston Martin;;5514184221518428331;;Vantage;;4693706028504910064
2018;;4224962658315777166;;Audi;;7030455398484114280;;A3;;1993478737292449892
2018;;4224962658315777166;;Audi;;7030455398484114280;;A3 Quattro;;311121514192545330
2018;;4224962658315777166;;Audi;;7030455398484114280;;A3 Sportback e-tron;;1592364582685197248
2018;;4224962658315777166;;Audi;;7030455398484114280;;A4;;360961027525582788
2018;;4224962658315777166;;Audi;;7030455398484114280;;A4 allroad;;9153442583695552052
2018;;4224962658315777166;;Audi;;7030455398484114280;;A4 Quattro;;2710199553817810366
2018;;4224962658315777166;;Audi;;7030455398484114280;;A5 Quattro;;5626579729440688137
2018;;4224962658315777166;;Audi;;7030455398484114280;;A5 Sportback;;3159254241127005491
2018;;4224962658315777166;;Audi;;7030455398484114280;;A6;;3323296981579175090
2018;;4224962658315777166;;Audi;;7030455398484114280;;A6 Quattro;;2362525095833003265
2018;;4224962658315777166;;Audi;;7030455398484114280;;A7 Quattro;;6922170941234852834
2018;;4224962658315777166;;Audi;;7030455398484114280;;A8 Quattro;;3255321459245098927
2018;;4224962658315777166;;Audi;;7030455398484114280;;Q3;;3246306038943683867
2018;;4224962658315777166;;Audi;;7030455398484114280;;Q3 Quattro;;9010707208524351808
2018;;4224962658315777166;;Audi;;7030455398484114280;;Q5;;3342265788626330858
2018;;4224962658315777166;;Audi;;7030455398484114280;;Q7;;8553579286880275070
2018;;4224962658315777166;;Audi;;7030455398484114280;;R8;;3625877886748014288
2018;;4224962658315777166;;Audi;;7030455398484114280;;RS3;;5116854628026093063
2018;;4224962658315777166;;Audi;;7030455398484114280;;RS5;;9200889844645685357
2018;;4224962658315777166;;Audi;;7030455398484114280;;RS7;;608903258867525108
2018;;4224962658315777166;;Audi;;7030455398484114280;;S3;;5630166382143171470
2018;;4224962658315777166;;Audi;;7030455398484114280;;S4;;8155897387399160291
2018;;4224962658315777166;;Audi;;7030455398484114280;;S5;;5780664893213253183
2018;;4224962658315777166;;Audi;;7030455398484114280;;S5 Sportback;;6790539022349434392
2018;;4224962658315777166;;Audi;;7030455398484114280;;S6;;8750331824545346615
2018;;4224962658315777166;;Audi;;7030455398484114280;;S7;;3096632429391583921
2018;;4224962658315777166;;Audi;;7030455398484114280;;S8;;849491995730602380
2018;;4224962658315777166;;Audi;;7030455398484114280;;SQ5;;2031652462269588914
2018;;4224962658315777166;;Audi;;7030455398484114280;;TT Quattro;;345115345938688842
2018;;4224962658315777166;;Bentley;;4155813583147082473;;Bentayga;;1506038148105826894
2018;;4224962658315777166;;Bentley;;4155813583147082473;;Continental;;7798783967958562362
2018;;4224962658315777166;;Bentley;;4155813583147082473;;Flying Spur;;9123328564746436566
2018;;4224962658315777166;;Bentley;;4155813583147082473;;Mulsanne;;3125859649254846463
2018;;4224962658315777166;;BMW;;211415961687623801;;230i;;8290406151597836389
2018;;4224962658315777166;;BMW;;211415961687623801;;230i xDrive;;3269521296253189937
2018;;4224962658315777166;;BMW;;211415961687623801;;320i;;4061040563768797622
2018;;4224962658315777166;;BMW;;211415961687623801;;320i xDrive;;4516561649658028009
2018;;4224962658315777166;;BMW;;211415961687623801;;328d;;8757272828617359771
2018;;4224962658315777166;;BMW;;211415961687623801;;328d xDrive;;6810434201093297103
2018;;4224962658315777166;;BMW;;211415961687623801;;330e;;2426441508774239239
2018;;4224962658315777166;;BMW;;211415961687623801;;330i;;3092071742768414003
2018;;4224962658315777166;;BMW;;211415961687623801;;330i GT xDrive;;7480635715822325271
2018;;4224962658315777166;;BMW;;211415961687623801;;330i xDrive;;7155817073674178350
2018;;4224962658315777166;;BMW;;211415961687623801;;340i;;2804298860578075038
2018;;4224962658315777166;;BMW;;211415961687623801;;340i GT xDrive;;7101801729396490843
2018;;4224962658315777166;;BMW;;211415961687623801;;340i xDrive;;2384056190172518537
2018;;4224962658315777166;;BMW;;211415961687623801;;430i;;5330262299265399063
2018;;4224962658315777166;;BMW;;211415961687623801;;430i Gran Coupe;;7634936176452307711
2018;;4224962658315777166;;BMW;;211415961687623801;;430i xDrive;;3940560187942420783
2018;;4224962658315777166;;BMW;;211415961687623801;;430i xDrive Gran Coupe;;5872224653985663944
2018;;4224962658315777166;;BMW;;211415961687623801;;440i;;5687719735846445081
2018;;4224962658315777166;;BMW;;211415961687623801;;440i Gran Coupe;;3259764672053822083
2018;;4224962658315777166;;BMW;;211415961687623801;;440i xDrive;;5397342688558738914
2018;;4224962658315777166;;BMW;;211415961687623801;;440i xDrive Gran Coupe;;8245662171318837342
2018;;4224962658315777166;;BMW;;211415961687623801;;530e;;6495337314499961108
2018;;4224962658315777166;;BMW;;211415961687623801;;530e xDrive;;1420624742261878764
2018;;4224962658315777166;;BMW;;211415961687623801;;530i;;6965245211911975847
2018;;4224962658315777166;;BMW;;211415961687623801;;530i xDrive;;4419351233885674486
2018;;4224962658315777166;;BMW;;211415961687623801;;540i;;5625889245503945432
2018;;4224962658315777166;;BMW;;211415961687623801;;540i xDrive;;7463242682753136284
2018;;4224962658315777166;;BMW;;211415961687623801;;640i;;8150773599456271637
2018;;4224962658315777166;;BMW;;211415961687623801;;640i Gran Coupe;;7337930267355145250
2018;;4224962658315777166;;BMW;;211415961687623801;;640i xDrive;;3223904711942549201
2018;;4224962658315777166;;BMW;;211415961687623801;;640i xDrive Gran Coupe;;6075589061175731391
2018;;4224962658315777166;;BMW;;211415961687623801;;650i;;4078434881428235292
2018;;4224962658315777166;;BMW;;211415961687623801;;650i Gran Coupe;;1269579690684096548
2018;;4224962658315777166;;BMW;;211415961687623801;;650i xDrive;;4674092976917085076
2018;;4224962658315777166;;BMW;;211415961687623801;;650i xDrive Gran Coupe;;3942373086870635638
2018;;4224962658315777166;;BMW;;211415961687623801;;740e xDrive;;3633663999788766627
2018;;4224962658315777166;;BMW;;211415961687623801;;740i;;6014358434894973138
2018;;4224962658315777166;;BMW;;211415961687623801;;740i xDrive;;3127812234403659585
2018;;4224962658315777166;;BMW;;211415961687623801;;750i;;4636478796905195086
2018;;4224962658315777166;;BMW;;211415961687623801;;750i xDrive;;6190112948482470303
2018;;4224962658315777166;;BMW;;211415961687623801;;Alpina B6 xDrive Gran Coupe;;9183981019716327613
2018;;4224962658315777166;;BMW;;211415961687623801;;Alpina B7;;5772588304425670497
2018;;4224962658315777166;;BMW;;211415961687623801;;i3;;228874536430785693
2018;;4224962658315777166;;BMW;;211415961687623801;;i3s;;7664280956424083574
2018;;4224962658315777166;;BMW;;211415961687623801;;M2;;9111364370053099924
